Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
CVX,2021-09-28,87.41,88.23,86.54,86.95,86.95,15560800,Energy
CVX,2021-09-29,86.82,87.69,86.09,86.92,86.92,10268100,Energy
CVX,2021-09-30,87.0,87.02,85.34,85.34,85.34,15319800,Energy
CVX,2021-10-01,85.99,87.94,85.7,87.76,87.76,10854900,Energy
CVX,2021-10-04,88.33,89.05,87.58,88.09,88.09,13305400,Energy
CVX,2021-10-05,89.2,90.66,88.68,89.05,89.05,13017300,Energy
CVX,2021-10-06,87.64,88.62,87.13,88.27,88.27,10630100,Energy
CVX,2021-10-07,88.84,89.42,88.51,88.9,88.9,8830900,Energy
CVX,2021-10-08,89.85,91.21,89.67,90.89,90.89,10586700,Energy
CVX,2021-10-11,92.16,92.22,89.94,90.12,90.12,9794800,Energy
CVX,2021-10-12,90.0,90.5,89.31,90.14,90.14,9085000,Energy
CVX,2021-10-13,89.82,91.14,89.57,90.67,90.67,9220700,Energy
CVX,2021-10-14,91.59,91.83,90.94,91.53,91.53,7648600,Energy
CVX,2021-10-15,92.34,92.56,92.05,92.21,92.21,9968100,Energy
CVX,2021-10-18,92.72,92.88,91.66,92.16,92.16,10677400,Energy
CVX,2021-10-19,92.67,93.96,92.37,93.96,93.96,10362800,Energy
CVX,2021-10-20,93.45,95.2,93.19,95.19,95.19,10811400,Energy
CVX,2021-10-21,94.81,94.9,93.27,94.0,94.0,9372600,Energy
CVX,2021-10-22,94.4,94.96,93.75,94.89,94.89,8673800,Energy
CVX,2021-10-25,95.5,96.19,95.31,95.77,95.77,9579800,Energy
CVX,2021-10-26,95.88,96.4,95.49,95.98,95.98,7463000,Energy
CVX,2021-10-27,95.24,95.54,93.92,94.27,94.27,9096100,Energy
CVX,2021-10-28,93.86,95.28,93.86,95.16,95.16,7538200,Energy
CVX,2021-10-29,96.6,96.98,95.18,96.31,96.31,15294200,Energy
CVX,2021-11-01,96.76,96.82,95.94,96.34,96.34,11213800,Energy
CVX,2021-11-02,96.05,96.06,95.23,95.76,95.76,9189700,Energy
CVX,2021-11-03,94.44,95.28,94.19,95.07,95.07,10416000,Energy
CVX,2021-11-04,96.08,96.12,94.98,95.49,95.49,9673000,Energy
CVX,2021-11-05,96.13,96.78,95.84,96.52,96.52,8102100,Energy
CVX,2021-11-08,96.82,97.57,96.48,96.87,96.87,7695900,Energy
CVX,2021-11-09,96.97,97.68,96.29,97.58,97.58,10945900,Energy
CVX,2021-11-10,97.38,97.76,95.61,96.02,96.02,10305100,Energy
CVX,2021-11-11,95.56,96.46,95.54,96.03,96.03,7317500,Energy
CVX,2021-11-12,95.73,96.16,95.55,96.09,96.09,8682800,Energy
CVX,2021-11-15,96.7,98.38,96.13,98.27,98.27,11050400,Energy
CVX,2021-11-16,98.51,99.33,98.3,98.66,98.66,10566300,Energy
CVX,2021-11-17,97.75,99.16,97.57,98.21,98.21,11108000,Energy
CVX,2021-11-18,97.73,98.18,96.5,97.39,97.39,8368600,Energy
CVX,2021-11-19,95.74,96.28,94.54,95.23,95.23,13532600,Energy
CVX,2021-11-22,95.32,98.02,95.18,96.93,96.93,9947100,Energy
CVX,2021-11-23,98.02,99.42,97.91,98.96,98.96,10366800,Energy
CVX,2021-11-24,99.4,100.41,99.29,99.72,99.72,8500900,Energy
CVX,2021-11-26,96.45,97.71,95.84,97.44,97.44,11861800,Energy
CVX,2021-11-29,99.0,99.7,97.61,97.73,97.73,12003800,Energy
CVX,2021-11-30,96.54,98.59,95.68,96.04,96.04,24451200,Energy
CVX,2021-12-01,97.81,98.76,95.38,95.39,95.39,12302700,Energy
CVX,2021-12-02,96.37,98.45,95.25,97.98,97.98,11392400,Energy
CVX,2021-12-03,99.34,99.56,96.66,97.36,97.36,10445100,Energy
CVX,2021-12-06,98.67,99.94,97.9,98.88,98.88,9833900,Energy
CVX,2021-12-07,99.76,100.97,99.76,100.34,100.34,11419600,Energy
CVX,2021-12-08,100.74,101.48,100.12,100.79,100.79,8827900,Energy
CVX,2021-12-09,100.28,100.92,100.05,100.53,100.53,8334700,Energy
CVX,2021-12-10,101.2,101.43,99.45,100.7,100.7,9090700,Energy
CVX,2021-12-13,99.95,100.28,98.38,98.61,98.61,8533000,Energy
CVX,2021-12-14,98.49,99.49,98.26,98.9,98.9,12245300,Energy
CVX,2021-12-15,98.98,98.98,96.96,98.33,98.33,11069500,Energy
CVX,2021-12-16,98.87,100.57,98.64,99.25,99.25,11344700,Energy
CVX,2021-12-17,98.64,99.1,96.61,96.67,96.67,22727900,Energy
CVX,2021-12-20,95.19,96.76,94.22,96.71,96.71,13464400,Energy
CVX,2021-12-21,97.37,98.77,97.25,98.26,98.26,11368200,Energy
CVX,2021-12-22,98.21,99.29,97.36,98.82,98.82,8345200,Energy
CVX,2021-12-23,99.14,100.34,99.05,99.06,99.06,7416600,Energy
CVX,2021-12-27,98.77,101.11,98.21,101.08,101.08,7745500,Energy
CVX,2021-12-28,100.97,101.55,100.44,100.89,100.89,6516000,Energy
CVX,2021-12-29,100.48,100.96,99.81,100.37,100.37,6957400,Energy
CVX,2021-12-30,100.52,101.0,99.85,99.93,99.93,6016000,Energy
CVX,2021-12-31,99.88,100.49,99.67,99.86,99.86,5706600,Energy
CVX,2022-01-03,99.92,101.85,99.81,101.48,101.48,10717700,Energy
CVX,2022-01-04,102.07,103.8,101.82,103.33,103.33,16413100,Energy
CVX,2022-01-05,104.02,105.38,103.87,104.0,104.0,15487100,Energy
CVX,2022-01-06,105.19,105.79,103.51,104.89,104.89,13318500,Energy
CVX,2022-01-07,105.13,106.83,104.62,106.39,106.39,14164600,Energy
CVX,2022-01-10,106.49,106.95,105.4,106.46,106.46,12626100,Energy
CVX,2022-01-11,107.1,108.92,106.22,108.89,108.89,14609000,Energy
CVX,2022-01-12,108.91,109.29,107.62,108.35,108.35,12469200,Energy
CVX,2022-01-13,108.19,109.0,107.6,107.9,107.9,9691300,Energy
CVX,2022-01-14,107.86,109.94,107.86,109.74,109.74,13281000,Energy
CVX,2022-01-18,110.36,110.62,108.81,110.09,110.09,12905500,Energy
CVX,2022-01-19,110.58,110.75,109.38,109.69,109.69,12064300,Energy
CVX,2022-01-20,109.15,111.35,108.82,109.3,109.3,11370400,Energy
CVX,2022-01-21,108.72,109.26,107.41,107.99,107.99,13055700,Energy
CVX,2022-01-24,105.9,108.69,104.53,108.22,108.22,19513700,Energy
CVX,2022-01-25,108.17,112.95,106.6,112.83,112.83,19984500,Energy
CVX,2022-01-26,113.09,114.63,111.97,112.91,112.91,17266500,Energy
CVX,2022-01-27,114.41,116.58,113.68,115.19,115.19,20654100,Energy
CVX,2022-01-28,110.62,112.37,108.98,111.14,111.14,24817800,Energy
CVX,2022-01-31,110.78,112.2,110.05,111.75,111.75,16401800,Energy
CVX,2022-02-01,111.33,115.51,111.06,114.7,114.7,16169700,Energy
CVX,2022-02-02,114.32,115.56,113.0,115.23,115.23,10906700,Energy
CVX,2022-02-03,114.75,115.17,113.34,114.2,114.2,9447700,Energy
CVX,2022-02-04,114.88,116.58,114.88,115.62,115.62,13034700,Energy
CVX,2022-02-07,115.17,118.65,114.73,117.9,117.9,18422500,Energy
CVX,2022-02-08,117.58,117.79,114.88,116.1,116.1,11021600,Energy
CVX,2022-02-09,116.34,117.72,115.81,117.25,117.25,10140800,Energy
CVX,2022-02-10,117.05,118.1,115.21,115.76,115.76,11012700,Energy
CVX,2022-02-11,116.46,118.65,115.97,118.12,118.12,12821200,Energy
CVX,2022-02-14,117.38,117.47,114.92,116.3,116.3,15945000,Energy
CVX,2022-02-15,114.43,115.94,113.66,115.45,115.45,11746800,Energy
CVX,2022-02-16,116.04,117.08,115.02,115.48,115.48,11348800,Energy
CVX,2022-02-17,115.37,115.72,113.89,114.89,114.89,10073900,Energy
CVX,2022-02-18,114.21,115.14,113.55,114.72,114.72,10691800,Energy
CVX,2022-02-22,117.8,117.8,112.23,113.85,113.85,19428700,Energy
CVX,2022-02-23,114.3,117.01,113.98,116.56,116.56,16134200,Energy
CVX,2022-02-24,118.6,118.86,113.26,115.95,115.95,22108900,Energy
