Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
GS,2021-12-16,357.04,361.29,354.03,359.06,359.06,3578200,Financials
GS,2021-12-17,351.69,355.72,343.93,344.99,344.99,7058600,Financials
GS,2021-12-20,339.32,339.42,331.3,335.78,335.78,3735600,Financials
GS,2021-12-21,340.14,345.25,338.63,343.65,343.65,2942800,Financials
GS,2021-12-22,343.74,346.99,342.7,345.47,345.47,1487900,Financials
GS,2021-12-23,346.79,350.24,346.59,347.92,347.92,1624000,Financials
GS,2021-12-27,349.68,351.6,347.88,350.63,350.63,1430400,Financials
GS,2021-12-28,351.43,353.6,349.0,350.24,350.24,1528200,Financials
GS,2021-12-29,350.57,351.91,347.36,348.97,348.97,1327800,Financials
GS,2021-12-30,350.37,352.2,348.06,348.35,348.35,1160100,Financials
GS,2021-12-31,347.88,349.69,344.12,345.67,345.67,1601300,Financials
GS,2022-01-03,351.5,360.8,350.0,357.22,357.22,3334300,Financials
GS,2022-01-04,363.45,370.72,362.5,368.19,368.19,3916400,Financials
GS,2022-01-05,370.29,372.87,359.53,360.2,360.2,3469600,Financials
GS,2022-01-06,362.34,362.52,349.17,358.66,358.66,2960900,Financials
GS,2022-01-07,359.33,361.93,356.49,359.19,359.19,2360700,Financials
GS,2022-01-10,362.63,365.38,356.21,360.69,360.69,3009400,Financials
GS,2022-01-11,361.66,364.45,358.1,364.19,364.19,1748800,Financials
GS,2022-01-12,364.36,365.16,351.1,352.68,352.68,4158000,Financials
GS,2022-01-13,356.06,358.61,352.17,353.12,353.12,2497800,Financials
GS,2022-01-14,345.29,347.33,338.85,344.21,344.21,4685300,Financials
GS,2022-01-18,325.33,326.71,313.75,320.23,320.23,13123500,Financials
GS,2022-01-19,323.79,325.03,312.99,313.83,313.83,7426100,Financials
GS,2022-01-20,315.26,322.74,312.77,314.54,314.54,4599900,Financials
GS,2022-01-21,312.23,315.34,307.87,310.75,310.75,4904100,Financials
GS,2022-01-24,304.8,310.9,294.78,310.28,310.28,6569800,Financials
