Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Sector
PG,2019-12-27,107.36,108.0,107.22,107.82,107.82,5192000,Consumer Goods
PG,2019-12-30,107.53,107.72,106.15,106.43,106.43,3884300,Consumer Goods
PG,2019-12-31,106.4,106.88,105.99,106.8,106.8,4798900,Consumer Goods
PG,2020-01-02,106.46,106.65,105.12,105.52,105.52,8130800,Consumer Goods
PG,2020-01-03,104.46,105.63,104.2,104.81,104.81,7970500,Consumer Goods
PG,2020-01-06,104.81,105.34,104.64,104.96,104.96,6674400,Consumer Goods
PG,2020-01-07,105.07,105.35,104.21,104.31,104.31,7583400,Consumer Goods
PG,2020-01-08,104.48,105.54,104.32,104.75,104.75,5385100,Consumer Goods
PG,2020-01-09,104.75,105.93,104.75,105.9,105.9,5944000,Consumer Goods
PG,2020-01-10,105.94,106.3,105.43,106.0,106.0,3927100,Consumer Goods
PG,2020-01-13,106.03,106.8,105.87,106.78,106.78,8409200,Consumer Goods
PG,2020-01-14,106.58,107.05,106.44,106.62,106.62,7829700,Consumer Goods
PG,2020-01-15,106.93,107.84,106.89,107.7,107.7,4843700,Consumer Goods
PG,2020-01-16,107.83,108.41,107.39,107.8,107.8,6233700,Consumer Goods
PG,2020-01-17,108.04,108.59,107.64,108.09,108.09,11315200,Consumer Goods
PG,2020-01-21,108.09,108.27,106.75,107.82,107.82,8553100,Consumer Goods
PG,2020-01-22,108.02,108.32,107.59,108.0,108.0,7396700,Consumer Goods
PG,2020-01-23,106.92,108.85,106.36,107.51,107.51,11096500,Consumer Goods
PG,2020-01-24,107.71,109.06,107.32,107.64,107.64,9508600,Consumer Goods
PG,2020-01-27,107.3,108.71,107.3,108.11,108.11,9338400,Consumer Goods
PG,2020-01-28,108.32,109.22,108.14,108.4,108.4,6200200,Consumer Goods
PG,2020-01-29,108.3,108.44,107.54,107.57,107.57,5271000,Consumer Goods
PG,2020-01-30,107.34,108.43,107.02,108.34,108.34,5894400,Consumer Goods
PG,2020-01-31,108.37,109.2,107.05,107.19,107.19,6612900,Consumer Goods
PG,2020-02-03,107.23,108.34,107.08,107.61,107.61,6052300,Consumer Goods
PG,2020-02-04,108.13,109.54,107.83,108.09,108.09,6512200,Consumer Goods
PG,2020-02-05,108.3,109.29,107.86,109.08,109.08,6125400,Consumer Goods
PG,2020-02-06,109.15,110.18,108.89,109.36,109.36,9102700,Consumer Goods
PG,2020-02-07,109.4,109.47,108.42,108.45,108.45,5915100,Consumer Goods
PG,2020-02-10,108.77,109.09,108.17,108.52,108.52,5216100,Consumer Goods
PG,2020-02-11,108.61,108.61,106.68,106.8,106.8,6105700,Consumer Goods
PG,2020-02-12,106.38,106.63,105.67,106.19,106.19,6031700,Consumer Goods
PG,2020-02-13,106.43,107.76,106.25,107.48,107.48,7159000,Consumer Goods
PG,2020-02-14,107.77,108.51,107.34,108.5,108.5,5889100,Consumer Goods
PG,2020-02-18,108.23,108.53,107.37,107.41,107.41,6767600,Consumer Goods
PG,2020-02-19,107.39,108.78,107.22,107.9,107.9,4734000,Consumer Goods
PG,2020-02-20,107.92,109.03,107.63,108.88,108.88,6094600,Consumer Goods
PG,2020-02-21,108.49,110.16,108.36,108.98,108.98,8723900,Consumer Goods
PG,2020-02-24,107.74,108.89,105.92,106.06,106.06,7533900,Consumer Goods
PG,2020-02-25,105.82,106.62,103.97,104.45,104.45,8903200,Consumer Goods
PG,2020-02-26,104.44,105.27,103.09,103.36,103.36,6894200,Consumer Goods
PG,2020-02-27,102.46,103.15,97.57,97.63,97.63,13298900,Consumer Goods
PG,2020-02-28,94.15,97.39,91.75,97.39,97.39,22784300,Consumer Goods
PG,2020-03-02,97.36,103.04,96.81,102.84,102.84,12399800,Consumer Goods
PG,2020-03-03,102.99,104.8,100.76,101.64,101.64,12510900,Consumer Goods
PG,2020-03-04,103.11,107.25,102.87,107.09,107.09,9459300,Consumer Goods
PG,2020-03-05,104.34,105.71,103.46,104.62,104.62,9363500,Consumer Goods
PG,2020-03-06,101.52,105.46,101.11,104.65,104.65,9817400,Consumer Goods
PG,2020-03-09,99.15,103.24,99.02,99.83,99.83,13116500,Consumer Goods
PG,2020-03-10,102.32,103.92,98.44,103.69,103.69,11419100,Consumer Goods
PG,2020-03-11,101.15,101.88,95.2,95.98,95.98,16456000,Consumer Goods
PG,2020-03-12,88.6,95.98,86.88,87.6,87.6,20988000,Consumer Goods
PG,2020-03-13,91.61,98.6,90.67,98.12,98.12,17378700,Consumer Goods
PG,2020-03-16,87.52,99.73,86.88,93.33,93.33,17367400,Consumer Goods
PG,2020-03-17,95.86,102.96,95.28,101.7,101.7,19451400,Consumer Goods
PG,2020-03-18,97.21,104.51,96.41,101.02,101.02,23139200,Consumer Goods
PG,2020-03-19,100.3,101.5,94.44,95.33,95.33,16428100,Consumer Goods
PG,2020-03-20,93.92,94.36,87.38,88.11,88.11,19922900,Consumer Goods
PG,2020-03-23,86.18,89.24,81.15,84.04,84.04,17776800,Consumer Goods
PG,2020-03-24,87.07,89.46,82.63,88.83,88.83,14625500,Consumer Goods
PG,2020-03-25,86.45,90.06,84.81,86.81,86.81,13789100,Consumer Goods
PG,2020-03-26,89.35,93.16,88.19,92.36,92.36,15796000,Consumer Goods
PG,2020-03-27,91.6,98.31,91.6,94.76,94.76,16073100,Consumer Goods
PG,2020-03-30,97.97,99.6,94.79,98.92,98.92,14571600,Consumer Goods
PG,2020-03-31,97.63,98.31,93.71,94.62,94.62,21691000,Consumer Goods
PG,2020-04-01,92.85,96.49,92.04,94.04,94.04,11095800,Consumer Goods
PG,2020-04-02,92.63,98.91,92.47,98.4,98.4,9168800,Consumer Goods
PG,2020-04-03,97.83,99.69,97.21,98.99,98.99,7768700,Consumer Goods
PG,2020-04-06,100.64,102.36,98.56,101.33,101.33,16848400,Consumer Goods
PG,2020-04-07,100.39,103.27,96.77,97.0,97.0,14438400,Consumer Goods
PG,2020-04-08,98.39,100.9,96.22,99.0,99.0,12564500,Consumer Goods
PG,2020-04-09,99.14,102.07,98.23,98.62,98.62,12747300,Consumer Goods
PG,2020-04-13,97.72,100.42,97.33,99.73,99.73,7926700,Consumer Goods
PG,2020-04-14,102.15,104.48,99.99,104.04,104.04,10474200,Consumer Goods
PG,2020-04-15,103.96,106.16,102.87,104.27,104.27,14192900,Consumer Goods
PG,2020-04-16,105.24,105.37,103.13,104.51,104.51,12020200,Consumer Goods
PG,2020-04-17,105.33,107.51,103.68,107.25,107.25,15899800,Consumer Goods
PG,2020-04-20,104.48,106.0,103.68,103.73,103.73,10832000,Consumer Goods
PG,2020-04-21,102.79,103.48,101.87,102.94,102.94,9465400,Consumer Goods
PG,2020-04-22,103.21,103.46,102.17,102.7,102.7,10259400,Consumer Goods
PG,2020-04-23,102.74,103.62,102.22,103.39,103.39,17277000,Consumer Goods
PG,2020-04-24,103.13,103.7,102.71,102.85,102.85,12751100,Consumer Goods
PG,2020-04-27,103.2,103.2,101.22,101.7,101.7,10635700,Consumer Goods
PG,2020-04-28,101.4,102.1,100.59,101.21,101.21,9958000,Consumer Goods
PG,2020-04-29,101.76,102.22,99.65,101.38,101.38,8707900,Consumer Goods
PG,2020-04-30,100.37,102.42,100.15,102.06,102.06,10026400,Consumer Goods
PG,2020-05-01,101.83,102.49,100.72,101.15,101.15,7366400,Consumer Goods
PG,2020-05-04,101.39,101.48,99.58,100.24,100.24,5636000,Consumer Goods
PG,2020-05-05,100.27,101.53,99.76,100.45,100.45,5425200,Consumer Goods
PG,2020-05-06,100.04,100.56,97.75,97.93,97.93,7892200,Consumer Goods
PG,2020-05-07,98.76,98.83,96.82,97.13,97.13,8762800,Consumer Goods
PG,2020-05-08,98.3,100.7,98.18,100.4,100.4,9279900,Consumer Goods
PG,2020-05-11,100.23,100.45,99.51,99.85,99.85,6947500,Consumer Goods
PG,2020-05-12,99.75,100.36,98.83,99.19,99.19,6734400,Consumer Goods
PG,2020-05-13,98.95,99.88,98.48,98.64,98.64,9312600,Consumer Goods
PG,2020-05-14,98.31,99.1,96.33,98.55,98.55,9310000,Consumer Goods
PG,2020-05-15,98.65,99.39,97.02,99.24,99.24,10694800,Consumer Goods
PG,2020-05-18,100.47,101.3,99.33,100.62,100.62,10020800,Consumer Goods
PG,2020-05-19,99.65,100.13,97.27,97.36,97.36,8047600,Consumer Goods
PG,2020-05-20,97.85,98.51,97.09,98.09,98.09,6593800,Consumer Goods
PG,2020-05-21,97.67,98.02,96.49,96.65,96.65,6552700,Consumer Goods
PG,2020-05-22,97.23,98.36,96.77,97.5,97.5,5571900,Consumer Goods
PG,2020-05-26,98.84,98.84,96.7,97.01,97.01,10432400,Consumer Goods
PG,2020-05-27,97.41,98.68,96.82,98.62,98.62,8279700,Consumer Goods
PG,2020-05-28,100.04,101.3,99.49,100.49,100.49,6586700,Consumer Goods
PG,2020-05-29,100.56,101.07,99.25,100.37,100.37,7868000,Consumer Goods
PG,2020-06-01,100.44,101.74,99.8,101.53,101.53,5105600,Consumer Goods
PG,2020-06-02,101.37,102.3,101.15,102.23,102.23,6327900,Consumer Goods
PG,2020-06-03,102.26,103.2,102.13,102.63,102.63,6171000,Consumer Goods
PG,2020-06-04,102.17,102.89,100.07,100.49,100.49,6895800,Consumer Goods
PG,2020-06-05,100.66,102.89,100.49,102.46,102.46,7337800,Consumer Goods
